Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;Hi Michelle, We well received the below complaint and registered in our system as ref. 30955. The investigation has started and necessary documents are collected. Hope to come back to you with the first information within the requested timings. At your disposal for further questions.;Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;"Dear Supplier, Please see details below of a customer complaint received by Iceland. A SAE has been sent to customer to return the Foreign Body and Packaging. The Foreign Body will be sent to you when Iceland receives it. Please start an initial investigation in the interim and send all reports and documents to sgsashby.icelandcomms@sgs.com <mailto:sgsashby.icelandcomms@sgs.com> The customer has provided photographs of the material which are attached. Please provide ALL the below – 1. Full investigation report, detailing how your full investigation was carried out and your findings with supporting documents, as attachment 2. In addition - Please answer the key points below in the table – The below should NOT be used as your full investigation report, it is a key points table in addition of you investigation report IMPORTANT: Iceland requires ALL Glass complaints to have external analysis carried out Product Name: CREAMY CHEESE & POTATO GRATIN Product Codes: PLU 58316 Best Before or Use By date: 12/02/2026 Batch Code/Lot code: D13 24 045 07:39 A Summary of complaint: Piece of hard white plastic wound inside the gratin Key points– if included in full investigation report; add comment ‘included in report’ Supplier Comments How many packs were produced? Line number Date of production Were any issues or non-conformances recorded for this production; including foreign body controls and monitoring equipment? Please outline the controls in place to prevent foreign material entering products Have you reviewed retained samples / taste panel records - any deviation to specification? Are complaints recorded and monitored for Trending purposes? How are complaints communicated to Staff / Senior Team? Could the root cause be identified? Outline Corrective Actions Provide copies as attachment to support investigation of any relevant records (as below- not limited too) * Glass & Plastic Checks * Production Records * Foreign body detection checks (Metal detector, X-Ray, Filters, optical sorts) * QC Checks * Taste Panel /Retained Samples * External Independent Laboratory Analysis Report – Iceland requirement for ALL glass complaints Please note that any documents that are not in English – Key Points will be required to be translated (this can be handwritten onto the document for ease). Please confirm receipt of the complaint and provide a response within 48 hours. If you have any issues or queries, please do not hesitate to contact me. Please ensure you complete all sections of the blue table that are blank, attach all relevant documents together with a final report, otherwise it will be rejected back to you for completion.";Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;"Hi Olive, We've received a mail from Fedex with the below information. ""Your package has been sent and is on its way to you. However, our Clearance team needs some more information from you before your goods can clear Customs and be delivered. The information on the commercial invoice is not sufficient for clearance by the authorities. Please provide a full goods description, to include what it is, what it is made from, what it will be used for and any tariff code to be used. Please reply today with the information requested by responding directly to this email, or by calling us on 0032 27527575 . When you contact us, please ensure you quote your Air Way Bill number (in the subject of this email)."" Can you have a closer look to this please.";EMART TR - customer complaint about foreign material from Hashbrown;Normal;;Quality;Foreign body;Foreign body - Unknown;500QD00000Ew3tcYAB;en;True
1;Dear, Further investigation was requested for complaint 00030955. Below you find relevant information of complaint. An investigator needs to be appointed. Overview Complaint: - Company name: ICELAND FOODS P.L.C.- Reason for complaint: Foreign body-- Details for complaint: Plastic-- Customer description: - Responsible party: Nazareth (P013) - AN1 Request from CX: Graag bovenstaande tabel invullen en nodige documenten aan deze klacht linken. Kan dit op basis van de foto reeds gelinkt worden aan iets? Stukje is opgevraagd, zodra beschikbaar zal het naar ons worden opgestuurd.CX Owner: Evelien CremersLink to complaint: 00030955 Thanks for taking up this further investigation.;Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;Hello Melissa We have well received your complaint. My colleague Evelien - reading us in copy - is recently following up on the Spar account. She will get back to you with the findings of her investigation regarding this complaint.;5010358271668 - Spar Complaint Spicy Potato Wedges 750g - 600559;Normal;;Quality;Organoleptic;No remarks during production / Packaging;500QD00000FZ4zRYAT;en;True
1;;FW: PO 753123- 4 cases damaged;Normal;;Logistics;Damaged boxes;No investigation done;500QD00000GBU3DYAX;en;True
1;Dear Supplier, The prices we have been charged on the attached apply from the contract starting the 01/01/2024, while this PO has been created on the 19/12/2023. The correct prices are: * € 12,701 per 96020448 * € 8,819 per 96018937 Please provide a credit note for the difference.;FW: 9967085 AGRISTO nv - PO 4200258858;Normal;;Pricing errors;Price too high;;500QD00000GBFgtYAH;en;True
1;"Hi Evelien, Can you confirm which contact name and address this needs to be sent to once we get it from the customer? Thanks Nichola [cid:dd77b0b4-5b62-4528-9986-5b1a24a5082a] ________________________________ From: Agristo Claims <claims@agristo.com> Sent: 12 June 2024 12:02 To: sgsashby.icelandcomms@sgs.com <sgsashby.icelandcomms@sgs.com> Cc: sgsashby.icelandcomms@sgs.com <sgsashby.icelandcomms@sgs.com>; Iceland Communications <iceland.communications@Iceland.Co.Uk>; Stephen Davey <Stephen.Davey@iceland.co.uk> Subject: RE: AV Foods (Agristo) : Iceland Complaint ID 03369820 -CREAMY CHEESE & POTATO GRATIN Hi Michelle, We well received the below complaint and registered in our system as ref. 30955. The investigation has started and necessary documents are collected. Hope to come back to you with the first information within the requested timings. At your disposal for further questions.";Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;Hello Hyunjin First of all I want to thank you for providing clear visual pictures and batch information regarding these 2 complaints. The lotcode was clearly visible which helped me a lot in performing an investigation and tracing back the corresponding production date. The clear images gave me also a better idea to understand what the reported issue was. I refer to the complaint letters in attachment for each of the complaint. Let me know if something is unclear or if you need any addition information.;Wedge claim in 60's chicken // FW: 유로골드 클레임 내용 공유 件;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000GAY2SYAX;en;True
1;Goedemorgen Els, Hierbij een voorbeeld voor de logistic complaints voor de opleiding woensdag. Mvg, Melissa Melissa​​​​ Maekelbergh Customer Service Officer UK & Europe T +32 56 14 17 45 <tel:+32%2056%2014%2017%2045> Ridder de Ghellinckstraat 9 • 8710 Wielsbeke • Belgium • www.agristo.com <https://eu.content.exclaimer.net?url=https%3A%2F%2Fwww.agristo.com%2F&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=E_Xg2xpZEE7COvcAHBDP1EjLNrmijgfYCtnikvl0Y9o&excomponenttype=Link&signature=iFzMwqF297Gnrm9dssB9y6ZrUX6ui-gbIW3mmKrmZFU0fKOdCY7CBRtJiGe_Spn4dNtCSo7Dz3SqIjt40FOTSKqvA4CSyfr_2rdEcKiywYfk52eQDa3TP0yee1aLPqWhlT2-VWyiSjlwfPeFC2XwjArwx6eH8DXqSxKsPDk9zRTDisnzduRzC5ojXNfUDKcsXK30zIlw0nO2bRD_7benWToceZV3s_7YbFbU3vGih3dwe7J_ewazTQT4GtDl-pg3BF4NpNhrrDUxkkXgyyy9lKCK6ZoEagBoNlU-jxW4a96QCUEXG9ZPC0VjWmDRcOTQgLwZs2UYlVAA1eRt3wY-fw&v=1> <https://eu.content.exclaimer.net/?url=https%3A%2F%2Fagristo.com%2Four-story%3Futm_source%3Dsignature%26utm_medium%3Demail%26utm_campaign%3Dour_story&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=ySafZFzlR6_EJGL2oWfcW6zkUWvCxReXT-S7plR3a4w&excomponenttype=Image&signature=IqF3m22dreS2J4Tnc7zfXnPfLHn3ii-xiDw20KTLUJftzwA7YGC5wkp9SLEdmGH_HHEf3rSR9MKcdyEQeQMdK0ZAsDy9P92t6x_QIqRRXVp74v5DAAcZ0dv7_Js8c9jGXjIpuXJNB4nt2rziH-4g6mSHbexBlYRQ_yxBy8sE6QL4K0n2xq6qTrYTNvyJ26DHeX91lNiS5nubCel_DwmoE7cmiXwYepg7JcV3hHyjKHzy_E1WAASs3_H8DgLm5APR6S3dDzPmc8zKt2-MD8KdcrBowgO7qDJ42avmswQUKDfdIVJgVQzVjjDhY92zT0NsxRQhVJ812DAjHICs8YE2vw&v=1>;FW: Variance regarding Invoice N° 90604213;Normal;;Logistics;Missing boxes;No investigation done;500QD00000GBTQaYAP;en;True
1;Hi Nichola, You can send it to our production plant in Nazareth att. Inez Aerts. Please use case number 30955 in the letter. Thank you in advance.;Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;Dear, Further investigation was finished for complaint 00030979 by Investigator: Ilke Caveye. Link to complaint: 00030979;Referenz #GeVo2003604126: Issue: 2003596106, [ Beschwerde ] EDEKA, EDEKA Dicke Fritte 750g, Agristo NV27.4.26, G24 24120 05:42;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000G9mCLYAZ;en;True
1;Good afternoon Melissa, My apologies for the delay in my answer. Please find the completed report attached. If you have any further questions or remarks, don't hesitate to contact me.;5010358271668 - Spar Complaint Spicy Potato Wedges 750g - 600559;Normal;;Quality;Organoleptic;No remarks during production / Packaging;500QD00000FZ4zRYAT;en;True
1;Hi, The same thing applies to PO 4200258854 on invoice 90579702 and PO 4200258853 on invoice 90579775. Kindly provide the credit notes for the difference.;FW: 9967085 AGRISTO nv - PO 4200258858;Normal;;Pricing errors;Price too high;;500QD00000GBFgtYAH;en;True
1;EDEKA Kunden- und Ernährungsservice Issue Number: 2003588396 Dear sir or madam thank you for your feedback. We have requested the foreign body from the customer. As soon as we have it, you will receive a shipping notification from us. In addition, we kindly ask you to answer the questions from the first e-mail and send us an excerpt of your HACCP concept regarding plastic and glass policy and your current IFS-certificate. Therefore, we kindly await your feedback within one day after receiving this mail. Thanks!;Referenz #GeVo2003589025: AW: PRIO-1 Complaint plastic, Issue: 2003588396, [GUT&GÜNSTIG, 27.4.2026, D07 24 119 14:58];Normal;;Quality;Foreign body;Foreign body - Unknown;500QD00000GBmcpYAD;en;True
1;Hi Julia, You may send an invoice for the empty boxes, restacking fee, and damaged cases of this PO to invoices@agristo.com <mailto:invoices@agristo.com> please. Thank you and;RE: PO 754451 - No empty boxes loaded;Normal;No 25 empty boxes;Logistics;Missing boxes;No investigation done;500QD00000GBTATYA5;en;True
1;Hello Esther, Thank you for informing us. We will send you the credit note as soon as possible. Sorry for the inconvenience!;Documents truck 2 June;Normal;;Logistics;Damaged boxes;No investigation done;500QD00000GALLRYA5;es;True
1;HI Please see attached email trail that will help raise a credit for the 9 cases PO594700 Type Order No. GIN Supplier Name Supplier Code Product Code Product Analysis Code Description Qty Value Order Entry Date Receipt Date Supplier Ref Return 19222 14665 AGRISTO / TILBURG A5/TILBURG DIM170C R1CC M CAFE STRAIGHT CUT CHIPS 4X2.5KG -9 -107.91 20/03/2024 20/03/2024 594700/594700 Regards [cid:image929374.png@2F738FCF.32133C7A] [Fullers Foods Facebook]<https://www.facebook.com/fullersfoods> [Fullers Foods Instagram]<https://www.instagram.com/fullersfoods/> [Fullers Foods LinkedIn]<https://www.linkedin.com/company/fullers-foods-plc/> Sam Walker​​​​ Purchase Ledger Clerk [cid:image470194.png@06AF6B65.63641690] +44 7587 812483<tel:+44%207587%20812483> [cid:image736775.png@907F1D99.E08CC568] +44 1134 579963<tel:+44%201134%20579963> [cid:image468134.png@9C0E89CA.1156A764] https://fullersfoods.com<https://fullersfoodsplc.com/> [cid:image662820.png@4D21F6C8.C08E4D53] sam.walker@fullersfoods.com<mailto:sam.walker@fullersfoods.com> MY EMAIL ADDRESS HAS CHANGED TO @fullersfoods.com 31 Westgate, Leeds, LS1 2RA, United Kingdom Note: This email has been sent from a member of Fullers Foods International Limited and is confidential and intended solely for the use of the individual to whom it is addressed. It may contain confidential, proprietary, or legally privileged information. No confidentiality or privilege is waived or lost by any mistransmission. If you receive this message in error, please immediately delete it and all copies of it from your system, destroy any hard copies of it and notify the sender. You must not directly, or indirectly, use, disclose, distribute, print, or copy any part of this message if you are not the intended recipient. Fullers Foods International Limited reserves the right to monitor all e-mail communications through its networks. Any views expressed in this message are those of the individual sender, except where the message states otherwise and the sender is authorised to state them to be the views of any such entity. Fullers Foods International Limited, Leigh House, 28-32 St Paul’s Street, Leeds West Yorkshire, LS1 2JT, England. Registered in England & Wales. Company Registration number: 00967673. VAT Registration number: GB 172 0451 92. From: Sam Walker <sam.walker@fullersfoods.com> Sent: Thursday, June 6, 2024 3:06 PM To: Service Request <service@agristo.com> Subject: RE: Agristo return 19222 HI Please see attached email trail that will help raise a credit for the 9 cases PO594700 Type Order No. GIN Supplier Name Supplier Code Product Code Product Analysis Code Description Qty Value Order Entry Date Receipt Date Supplier Ref Return 19222 14665 AGRISTO / TILBURG A5/TILBURG DIM170C R1CC M CAFE STRAIGHT CUT CHIPS 4X2.5KG -9 -107.91 20/03/2024 20/03/2024 594700/594700 Regards [cid:image001.png@01DABCE1.471171C0] [Fullers Foods Facebook]<https://www.facebook.com/fullersfoods> [Fullers Foods Instagram]<https://www.instagram.com/fullersfoods/> [Fullers Foods LinkedIn]<https://www.linkedin.com/company/fullers-foods-plc/> Sam Walker​​​​ Purchase Ledger Clerk [cid:image005.png@01DABCE1.471171C0] +44 7587 812483<tel:+44%207587%20812483> [cid:image006.png@01DABCE1.471171C0] +44 1134 579963<tel:+44%201134%20579963> [cid:image007.png@01DABCE1.471171C0] https://fullersfoods.com<https://fullersfoodsplc.com/> [cid:image008.png@01DABCE1.471171C0] sam.walker@fullersfoods.com<mailto:sam.walker@fullersfoods.com> MY EMAIL ADDRESS HAS CHANGED TO @fullersfoods.com 31 Westgate, Leeds, LS1 2RA, United Kingdom Note: This email has been sent from a member of Fullers Foods International Limited and is confidential and intended solely for the use of the individual to whom it is addressed. It may contain confidential, proprietary, or legally privileged information. No confidentiality or privilege is waived or lost by any mistransmission. If you receive this message in error, please immediately delete it and all copies of it from your system, destroy any hard copies of it and notify the sender. You must not directly, or indirectly, use, disclose, distribute, print, or copy any part of this message if you are not the intended recipient. Fullers Foods International Limited reserves the right to monitor all e-mail communications through its networks. Any views expressed in this message are those of the individual sender, except where the message states otherwise and the sender is authorised to state them to be the views of any such entity. Fullers Foods International Limited, Leigh House, 28-32 St Paul’s Street, Leeds West Yorkshire, LS1 2JT, England. Registered in England & Wales. Company Registration number: 00967673. VAT Registration number: GB 172 0451 92. From: Sam Walker <sam.walker@fullersfoods.com<mailto:sam.walker@fullersfoods.com>> Sent: Thursday, May 30, 2024 1:12 PM To: Service Request <service@agristo.com<mailto:service@agristo.com>> Subject: Agristo return 19222 Hi Please can you send a credit for the below I have been told you should have been informed and had pictures sent to you PO594700 Type Order No. GIN Supplier Name Supplier Code Product Code Product Analysis Code Description Qty Value Order Entry Date Receipt Date Supplier Ref Return 19222 14665 AGRISTO / TILBURG A5/TILBURG DIM170C R1CC M CAFE STRAIGHT CUT CHIPS 4X2.5KG -9 -107.91 20/03/2024 20/03/2024 594700/594700 Regards [cid:image001.png@01DABCE1.471171C0] [Fullers Foods Facebook]<https://www.facebook.com/fullersfoods> [Fullers Foods Instagram]<https://www.instagram.com/fullersfoods/> [Fullers Foods LinkedIn]<https://www.linkedin.com/company/fullers-foods-plc/> Sam Walker​​​​ Purchase Ledger Clerk [cid:image005.png@01DABCE1.471171C0] +44 7587 812483<tel:+44%207587%20812483> [cid:image006.png@01DABCE1.471171C0] +44 1134 579963<tel:+44%201134%20579963> [cid:image007.png@01DABCE1.471171C0] https://fullersfoods.com<https://fullersfoodsplc.com/> [cid:image008.png@01DABCE1.471171C0] sam.walker@fullersfoods.com<mailto:sam.walker@fullersfoods.com> MY EMAIL ADDRESS HAS CHANGED TO @fullersfoods.com 31 Westgate, Leeds, LS1 2RA, United Kingdom Note: This email has been sent from a member of Fullers Foods International Limited and is confidential and intended solely for the use of the individual to whom it is addressed. It may contain confidential, proprietary, or legally privileged information. No confidentiality or privilege is waived or lost by any mistransmission. If you receive this message in error, please immediately delete it and all copies of it from your system, destroy any hard copies of it and notify the sender. You must not directly, or indirectly, use, disclose, distribute, print, or copy any part of this message if you are not the intended recipient. Fullers Foods International Limited reserves the right to monitor all e-mail communications through its networks. Any views expressed in this message are those of the individual sender, except where the message states otherwise and the sender is authorised to state them to be the views of any such entity. Fullers Foods International Limited, Leigh House, 28-32 St Paul’s Street, Leeds West Yorkshire, LS1 2JT, England. Registered in England & Wales. Company Registration number: 00967673. VAT Registration number: GB 172 0451 92.;Agristo return 19222;Normal;;Logistics;Damaged boxes;No investigation done;500QD00000FNopzYAD;en;True
